date,location,injured_killed,count
2015-05-24T00:00:00Z,"Brockton, MA",injured,5
2015-05-25T00:00:00Z,"Decatur, IL",injured,4
2015-05-26T00:00:00Z,"New Orleans, LA",injured,2
2015-05-28T00:00:00Z,"Omaha, NE",injured,4
2015-05-28T00:00:00Z,"Chester, PA",injured,3
2015-05-28T00:00:00Z,"Chicago, Il",injured,5
2015-05-29T00:00:00Z,"Miami, FL",injured,3
2015-05-30T00:00:00Z,"San Diego, CA",injured,4
2015-05-30T00:00:00Z,"North Amityville, NY",injured,3
2015-05-31T00:00:00Z,"Cleveland, OH",injured,1
2015-05-31T00:00:00Z,"Conyers, GA",injured,3
2015-05-31T00:00:00Z,"Springdale, MD",injured,3
2015-05-31T00:00:00Z,"New Haven, CT",injured,5
2015-06-02T00:00:00Z,"Anniston, AL",injured,4
2015-06-03T00:00:00Z,"Wyandanch, NY",injured,1
2015-06-05T00:00:00Z,"Davenport, IA",injured,5
2015-06-05T00:00:00Z,"New Orleans, LA",injured,3
2015-06-06T00:00:00Z,"Chicago, IL",injured,5
2015-06-06T00:00:00Z,"Buffalo, NY",injured,4
2015-06-07T00:00:00Z,"Deer Lodge, MT",injured,0
2015-06-09T00:00:00Z,"St. Louis, MO",injured,3
2015-06-10T00:00:00Z,"Cincinnati, OH",injured,3
2015-06-10T00:00:00Z,"Los Angeles, CA",injured,3
2015-06-11T00:00:00Z,"Bridgeport, CT",injured,8
2015-06-11T00:00:00Z,"Houston, TX",injured,3
2015-06-12T00:00:00Z,"Miami, FL",injured,4
2015-06-13T00:00:00Z,"Oklahoma City, OK",injured,4
2015-06-13T00:00:00Z,"Bronx, NY",injured,5
2015-06-13T00:00:00Z,"Tulsa, OK",injured,4
2015-06-13T00:00:00Z,"Columbus, OH",injured,1
2015-06-13T00:00:00Z,"St. Louis, MO",injured,4
2015-06-13T00:00:00Z,"Fayette County, GA",injured,4
2015-06-14T00:00:00Z,"Camden, NJ",injured,3
2015-06-14T00:00:00Z,"Milledgeville, GA",injured,3
2015-06-15T00:00:00Z,"Brooklyn, NY",injured,4
2015-06-16T00:00:00Z,"Miami Gardens, FL",injured,4
2015-06-17T00:00:00Z,"Charleston, SC",injured,0
2015-06-19T00:00:00Z,"Woonsocket, RI",injured,4
2015-06-20T00:00:00Z,"Philadelphia, PA",injured,10
2015-06-20T00:00:00Z,"Detroit, MI",injured,11
2015-06-21T00:00:00Z,"Lexington, KY",injured,5
2015-06-21T00:00:00Z,"Roy, UT",injured,0
2015-06-22T00:00:00Z,"Philadelphia, PA",injured,7
2015-06-23T00:00:00Z,"Chicago, IL",injured,3
2015-06-23T00:00:00Z,"Breaux Bridge, LA",injured,1
2015-06-24T00:00:00Z,"Manhattan, NY",injured,4
2015-06-25T00:00:00Z,"New Orleans, LA",injured,4
2015-06-26T00:00:00Z,"Detroit, MI",injured,4
2015-06-27T00:00:00Z,"Greenacres, FL",injured,0
2015-06-27T00:00:00Z,"Hartford, CT",injured,3
2015-06-27T00:00:00Z,"Taunton, MA",injured,3
2015-06-28T00:00:00Z,"Harrington, DE",injured,6
2015-06-28T00:00:00Z,"Detroit, MI",injured,5
2015-06-28T00:00:00Z,"Venice, IL",injured,6
2015-06-29T00:00:00Z,"Opa-locka, FL",injured,4
2015-07-01T00:00:00Z,"Newark, NJ",injured,4
2015-07-01T00:00:00Z,"Indianapolis, IN",injured,3
2015-07-03T00:00:00Z,"Philadelphia, PA",injured,2
2015-07-04T00:00:00Z,"Washington, D.C.",injured,3
2015-07-04T00:00:00Z,"Pittsfield, MA",injured,4
2015-07-04T00:00:00Z,"San Antonio, TX",injured,4
2015-07-04T00:00:00Z,"Syracuse, NY",injured,4
2015-07-05T00:00:00Z,"Fort Wayne, IN",injured,9
2015-07-05T00:00:00Z,"Shreveport, LA",injured,8
2015-07-05T00:00:00Z,"Rock Hill, SC",injured,0
2015-07-05T00:00:00Z,"East Orange, NJ",injured,3
2015-07-07T00:00:00Z,"Baltimore, MD",injured,1
2015-07-12T00:00:00Z,"Jersey City, NJ",injured,4
2015-07-12T00:00:00Z,"River Forest, IL",injured,3
2015-07-12T00:00:00Z,"Baton Rouge, LA",injured,1
2015-07-13T00:00:00Z,"Stockton, CA",injured,4
2015-07-14T00:00:00Z,"St. Louis, MO",injured,4
2015-07-15T00:00:00Z,"Baltimore, MD",injured,3
2015-07-15T00:00:00Z,"Holly Hill, SC",injured,1
2015-07-15T00:00:00Z,"Cleaveland, OH",injured,7
2015-07-15T00:00:00Z,"Detroit, MI",injured,4
2015-07-15T00:00:00Z,"Atlanta, GA",injured,5
2015-07-16T00:00:00Z,"Chattanooga, TN",injured,3
2015-07-16T00:00:00Z,"Dallas, TX",injured,4
2015-07-17T00:00:00Z,"Columbus, OH",injured,5
2015-07-17T00:00:00Z,"Cincinnati, OH",injured,4
2015-07-17T00:00:00Z,"Aroostook County, ME",injured,4
2015-07-17T00:00:00Z,"Washington, DC",injured,3
2015-07-17T00:00:00Z,"Chicago, IL",injured,5
2015-07-18T00:00:00Z,"Baton Rouge, LA",injured,2
2015-07-18T00:00:00Z,"Salem, OR",injured,3
2015-07-19T00:00:00Z,"Louisville, KY",injured,6
2015-07-19T00:00:00Z,"Suffolk, VA",injured,4
2015-07-20T00:00:00Z,"Bronx, NY",injured,5
2015-07-21T00:00:00Z,"Miami Gardens, FL",injured,3
2015-07-22T00:00:00Z,"Forsyth County, GA",injured,1
2015-07-23T00:00:00Z,"Lafayette, LA",injured,9
2015-07-25T00:00:00Z,"Erie, PA",injured,4
2015-07-25T00:00:00Z,"Hopewell, VA",injured,4
2015-07-26T00:00:00Z,"Indianapolis, IN",injured,5
2015-07-26T00:00:00Z,"Kansas City, MO",injured,3
2015-07-26T00:00:00Z,"New Orleans, LA",injured,4
2015-07-27T00:00:00Z,"Rockford, IL",injured,5
2015-07-28T00:00:00Z,"West Frankfort, IL",injured,2
2015-07-30T00:00:00Z,"Pittsburgh, PA",injured,4
2015-08-01T00:00:00Z,"Orlando, FL",injured,4
2015-08-02T00:00:00Z,"Chicago, IL",injured,4
2015-08-02T00:00:00Z,"Brooklyn, NY",injured,9
2015-08-02T00:00:00Z,"Savannah, GA",injured,5
2015-08-02T00:00:00Z,"Baltimore, MD",injured,7
2015-08-03T00:00:00Z,"Brooklyn, NY",injured,5
2015-08-04T00:00:00Z,"St. Louis, MO",injured,4
2015-08-06T00:00:00Z,"Columbia, SC",injured,4
2015-08-07T00:00:00Z,"Barre, VT",injured,0
2015-08-08T00:00:00Z,"Gastonia, NC",injured,3
2015-08-08T00:00:00Z,"Blytheville, AR",injured,11
2015-08-08T00:00:00Z,"Houston, TX",injured,0
2015-08-09T00:00:00Z,"Forest, MS",injured,3
2015-08-09T00:00:00Z,"Detroit, MI",injured,3
2015-08-10T00:00:00Z,"Long Beach, CA",injured,4
2015-08-15T00:00:00Z,"Pittsburgh, PA",injured,3
2015-08-15T00:00:00Z,"Orangeburg, SC",injured,3
2015-08-15T00:00:00Z,"Los Angeles, CA",injured,4
2015-08-16T00:00:00Z,"Miami, FL",injured,3
2015-08-16T00:00:00Z,"Fort Worth, TX",injured,6
2015-08-16T00:00:00Z,"Bennettsville, SC",injured,5
2015-08-16T00:00:00Z,"Chicago, IL",injured,4
2015-08-19T00:00:00Z,"Rochester, NY",injured,4
2015-08-20T00:00:00Z,"Starr County, TX",injured,2
2015-08-21T00:00:00Z,"Durham, NC",injured,8
2015-08-21T00:00:00Z,"Roswell, NM",injured,1
2015-08-21T00:00:00Z,"Cincinnati, OH",injured,5
2015-08-21T00:00:00Z,"Pine Hills, FL",injured,4
2015-08-22T00:00:00Z,"Modesto, CA",injured,7
2015-08-25T00:00:00Z,"New Orleans, LA",injured,3
2015-08-26T00:00:00Z,"Brooklyn Center, MN",injured,4
2015-08-26T00:00:00Z,"Moneta, VA",injured,1
2015-08-26T00:00:00Z,"West Palm Beach, FL",injured,2
2015-08-26T00:00:00Z,"Chicago, IL",injured,3
2015-08-27T00:00:00Z,"Salinas, CA",injured,2
2015-08-28T00:00:00Z,"Brooklyn, NY",injured,3
2015-08-29T00:00:00Z,"Smith County, TX",injured,3
2015-08-29T00:00:00Z,"Bristol, TN",injured,2
2015-08-29T00:00:00Z,"Macon, GA",injured,4
2015-08-30T00:00:00Z,"Memphis, TN",injured,4
2015-08-30T00:00:00Z,"Muskegon Heights, MI",injured,4
2015-09-01T00:00:00Z,"Long Branch, NJ",injured,0
2015-09-05T00:00:00Z,"Charlotte, NC",injured,3
2015-09-05T00:00:00Z,"Columbus, MO",injured,4
2015-09-05T00:00:00Z,"Daytona Beach, FL",injured,4
2015-09-05T00:00:00Z,"Las Vegas, NV",injured,3
2015-09-07T00:00:00Z,"Denver, CO",injured,4
2015-09-07T00:00:00Z,"Washington, DC",injured,5
2015-09-08T00:00:00Z,"Minneapolis, MN",injured,0
2015-09-08T00:00:00Z,"Chicago, IL",injured,4
2015-09-08T00:00:00Z,"Manson, WA",injured,0
2015-09-11T00:00:00Z,"Charlotte, NC",injured,5
2015-09-12T00:00:00Z,"Minneapolis, MN",injured,3
2015-09-12T00:00:00Z,"Minneapolis, MN",injured,6
2015-09-12T00:00:00Z,"Rochester, NY",injured,4
2015-09-12T00:00:00Z,"Shreveport, LA",injured,4
2015-09-13T00:00:00Z,"Ocala, FL",injured,5
2015-09-13T00:00:00Z,"Los Chavez, NM",injured,2
2015-09-13T00:00:00Z,"Baker, LA",injured,0
2015-09-15T00:00:00Z,"Newark, NJ",injured,4
2015-09-17T00:00:00Z,"Albion, MI",injured,4
2015-09-17T00:00:00Z,"Platte, SD",injured,0
2015-09-19T00:00:00Z,"Indianapolis, IN",injured,3
2015-09-20T00:00:00Z,"Chicago, IL",injured,5
2015-09-20T00:00:00Z,"Tulsa, OK",injured,6
2015-09-21T00:00:00Z,"Sand City, CA",injured,2
2015-09-21T00:00:00Z,"Philadelphia, PA",injured,3
2015-09-23T00:00:00Z,"Fort Meyers, FL",injured,4
2015-09-23T00:00:00Z,"Norcross, GA",injured,3
2015-09-23T00:00:00Z,"Shreveport, LA",injured,5
2015-09-24T00:00:00Z,"Chicago, IL",injured,5
2015-09-25T00:00:00Z,"Danville, IL",injured,4
2015-09-26T00:00:00Z,"Banning, CA",injured,2
2015-09-27T00:00:00Z,"Kansas City, MO",injured,4
2015-09-27T00:00:00Z,"Greenville, GA",injured,10
2015-09-28T00:00:00Z,"Chicago, IL",injured,3
2015-09-28T00:00:00Z,"Cincinnati, OH",injured,5
2015-09-28T00:00:00Z,"Dayton, OH",injured,4
2015-09-29T00:00:00Z,"Chicago, IL",injured,2
2015-10-01T00:00:00Z,"Roseburg, OR",injured,7
2015-10-02T00:00:00Z,"Baltimore, MD",injured,4
2015-10-02T00:00:00Z,"Inglis, FL",injured,1
2015-10-06T00:00:00Z,"Baltimore, MD",injured,5
2015-10-09T00:00:00Z,"Flagstaff, AZ",injured,3
2015-10-10T00:00:00Z,"Peoria, IL",injured,3
2015-10-10T00:00:00Z,"Charlotte, NC",injured,4
2015-10-10T00:00:00Z,"Memphis, TN",injured,5
2015-10-12T00:00:00Z,"DeKalb County, GA",injured,4
2015-10-17T00:00:00Z,"Elkhart, IN",injured,4
2015-10-17T00:00:00Z,"Fort Meyers, FL",injured,4
2015-10-18T00:00:00Z,"New Orleans, LA",injured,4
2015-10-19T00:00:00Z,"Calumet City, IL",injured,7
2015-10-23T00:00:00Z,"Nashville, TN",injured,3
2015-10-24T00:00:00Z,"Bamberg, SC",injured,4
2015-10-25T00:00:00Z,"Washington, DC",injured,5
2015-10-25T00:00:00Z,"Pheonix, AZ",injured,4
2015-10-25T00:00:00Z,"Four Oaks, NC",injured,5
2015-10-25T00:00:00Z,"Pageland, SC",injured,2
2015-10-26T00:00:00Z,"Evansville, IN",injured,5
2015-10-27T00:00:00Z,"Fort Worth, TX",injured,5
2015-10-28T00:00:00Z,"Houma, LA",injured,3
2015-10-31T00:00:00Z,"Colorado Springs, CO",injured,0
2015-11-01T00:00:00Z,"Pendleton, SC",injured,0
2015-11-03T00:00:00Z,"Jacksonville, FL",injured,3
2015-11-03T00:00:00Z,"Harris County, TX",injured,2
2015-11-04T00:00:00Z,"Oakland, ME",injured,0
2015-11-06T00:00:00Z,"Tallahassee, FL",injured,4
2015-11-06T00:00:00Z,"Denver, CO",injured,3
2015-11-06T00:00:00Z,"Bakersfield, CA",injured,4
2015-11-08T00:00:00Z,"Des Moines, IA",injured,3
2015-11-08T00:00:00Z,"Warren, MI",injured,4
2015-11-09T00:00:00Z,"Indianapolis, IN",injured,2
2015-11-13T00:00:00Z,"Jacksonville, FL",injured,1
2015-11-14T00:00:00Z,"Los Angeles, CA",injured,2
2015-11-14T00:00:00Z,"Johnstown, PA",injured,5
2015-11-15T00:00:00Z,"Philadelphia, PA",injured,4
2015-11-15T00:00:00Z,"Anderson County, TX",injured,0
2015-11-16T00:00:00Z,"Round Mountain, AL",injured,1
2015-11-16T00:00:00Z,"Youngstown, OH",injured,5
2015-11-17T00:00:00Z,"Murray, KY",injured,0
2015-11-18T00:00:00Z,"Fresno, CA",injured,0
2015-11-20T00:00:00Z,"Pittsburgh, PA",injured,3
2015-11-21T00:00:00Z,"Baltimore, MD",injured,3
2015-11-22T00:00:00Z,"Newburgh, NY",injured,5
2015-11-22T00:00:00Z,"Seattle, WA",injured,5
2015-11-22T00:00:00Z,"Chicago, IL",injured,4
2015-11-22T00:00:00Z,"Brownsville, TX",injured,4
2015-11-22T00:00:00Z,"New Orleans, LA",injured,17
2015-11-23T00:00:00Z,"Minneapolis, MN",injured,5
2015-11-23T00:00:00Z,"Columbus, OH",injured,1
2015-11-23T00:00:00Z,"Houston, TX",injured,3
2015-11-24T00:00:00Z,"Conway, SC",injured,4
2015-11-26T00:00:00Z,"Boston, MA",injured,3
2015-11-27T00:00:00Z,"Sacramento, CA",injured,2
2015-11-27T00:00:00Z,"Colorado Springs, CO",injured,9
2016-12-31T00:00:00Z,"Lenox (El Dorado) ,  Georgia",injured,2
2016-12-31T00:00:00Z,"Houston ,  Texas",injured,3
2016-12-30T00:00:00Z,"Mansfield ,  Ohio",injured,5
2016-12-30T00:00:00Z,"Wallingford ,  Connecticut",injured,2
2016-12-28T00:00:00Z,"Columbus ,  Georgia",injured,4
2016-12-25T00:00:00Z,"Ozark ,  Alabama",injured,4
2016-12-25T00:00:00Z,"Chicago ,  Illinois",injured,4
2016-12-25T00:00:00Z,"Mount Vernon ,  New York",injured,5
2016-12-24T00:00:00Z,"Madison ,  North Carolina",injured,7
2016-12-24T00:00:00Z,"Wilson ,  North Carolina",injured,0
2016-12-23T00:00:00Z,"Birmingham ,  Alabama",injured,3
2016-12-23T00:00:00Z,"Chicago ,  Illinois",injured,4
2016-12-17T00:00:00Z,"Charlotte ,  North Carolina",injured,4
2016-12-17T00:00:00Z,"Chicago (Roseland) ,  Illinois",injured,0
2016-12-16T00:00:00Z,"Chicago ,  Illinois",injured,2
2016-12-16T00:00:00Z,"Chicago ,  Illinois",injured,4
2016-12-12T00:00:00Z,"Sacramento ,  California",injured,3
2016-12-11T00:00:00Z,"Brooklyn ,  New York",injured,4
2016-12-11T00:00:00Z,"Orlando (Pine Hills) ,  Florida",injured,4
2016-12-11T00:00:00Z,"Baltimore ,  Maryland",injured,5
2016-12-11T00:00:00Z,"Rocky Mount ,  North Carolina",injured,4
2016-12-09T00:00:00Z,"Channelview ,  Texas",injured,0
2016-12-09T00:00:00Z,"Fresno ,  California",injured,4
2016-12-05T00:00:00Z,"Albuquerque ,  New Mexico",injured,1
2016-12-03T00:00:00Z,"Los Angeles ,  California",injured,6
2016-12-02T00:00:00Z,"Bloomfield ,  New Jersey",injured,6
2016-12-01T00:00:00Z,"Clearlake Oaks ,  California",injured,3
2016-11-30T00:00:00Z,"Baltimore ,  Maryland",injured,4
2016-11-28T00:00:00Z,"Mission (Palmview) ,  Texas",injured,3
2016-11-28T00:00:00Z,"Wilmington ,  California",injured,4
2016-11-28T00:00:00Z,"San Pedro ,  California",injured,4
2016-11-27T00:00:00Z,"New Orleans ,  Louisiana",injured,9
2016-11-27T00:00:00Z,"Kansas City ,  Missouri",injured,7
2016-11-26T00:00:00Z,"Chicago ,  Illinois",injured,5
2016-11-25T00:00:00Z,"New Orleans ,  Louisiana",injured,4
2016-11-24T00:00:00Z,"Louisville ,  Kentucky",injured,4
2016-11-24T00:00:00Z,"Albany ,  New York",injured,3
2016-11-23T00:00:00Z,"Olive Branch ,  Mississippi",injured,4
2016-11-22T00:00:00Z,"Clewiston ,  Florida",injured,4
2016-11-18T00:00:00Z,"Chicago ,  Illinois",injured,4
2016-11-17T00:00:00Z,"Dyersburg ,  Tennessee",injured,7
2016-11-13T00:00:00Z,"Jacksonville ,  Florida",injured,2
2016-11-13T00:00:00Z,"San Antonio ,  Texas",injured,4
2016-11-13T00:00:00Z,"San Diego ,  California",injured,2
2016-11-13T00:00:00Z,"Orlando ,  Florida",injured,4
2016-11-12T00:00:00Z,"Sacramento ,  California",injured,5
2016-11-12T00:00:00Z,"Kansas City ,  Missouri",injured,3
2016-11-12T00:00:00Z,"Bridgeport ,  Connecticut",injured,5
2016-11-11T00:00:00Z,"Houston ,  Texas",injured,4
2016-11-10T00:00:00Z,"Houston ,  Texas",injured,3
2016-11-09T00:00:00Z,"Seattle ,  Washington",injured,5
2016-11-09T00:00:00Z,"Chicago ,  Illinois",injured,3
2016-11-09T00:00:00Z,"Memphis ,  Tennessee",injured,4
2016-11-05T00:00:00Z,"Fort Lauderdale (Lauderhill) ,  Florida",injured,3
2016-11-05T00:00:00Z,"San Antonio ,  Texas",injured,4
2016-11-05T00:00:00Z,"Myrtle Beach ,  South Carolina",injured,5
2016-11-05T00:00:00Z,"Oakland ,  California",injured,8
2016-11-05T00:00:00Z,"Chicago ,  Illinois",injured,5
2016-11-04T00:00:00Z,"Philadelphia ,  Pennsylvania",injured,4
2016-11-03T00:00:00Z,"Chicago ,  Illinois",injured,2
2016-11-03T00:00:00Z,"Orange ,  New Jersey",injured,2
2016-11-02T00:00:00Z,"Little Rock ,  Arkansas",injured,4
2016-11-01T00:00:00Z,"Memphis ,  Tennessee",injured,5
2016-10-31T00:00:00Z,"Shreveport ,  Louisiana",injured,4
2016-10-30T00:00:00Z,"Toledo ,  Ohio",injured,4
2016-10-30T00:00:00Z,"New York (Manhattan) ,  New York",injured,4
2016-10-30T00:00:00Z,"Newburgh ,  New York",injured,5
2016-10-30T00:00:00Z,"Capitol Heights ,  Maryland",injured,3
2016-10-30T00:00:00Z,"San Antonio ,  Texas",injured,5
2016-10-29T00:00:00Z,"Dayton ,  Ohio",injured,3
2016-10-29T00:00:00Z,"Los Angeles ,  California",injured,5
2016-10-29T00:00:00Z,"Riverside ,  California",injured,4
2016-10-28T00:00:00Z,"Jackson ,  Mississippi",injured,6
2016-10-28T00:00:00Z,"Miami Gardens ,  Florida",injured,4
2016-10-27T00:00:00Z,"Jackson ,  Georgia",injured,0
2016-10-25T00:00:00Z,"Dayton ,  Ohio",injured,3
2016-10-25T00:00:00Z,"Roanoke ,  Virginia",injured,3
2016-10-23T00:00:00Z,"Wellston ,  Oklahoma",injured,5
2016-10-22T00:00:00Z,"Oakland ,  California",injured,7
2016-10-18T00:00:00Z,"San Francisco ,  California",injured,4
2016-10-17T00:00:00Z,"Chicago (Englewood) ,  Illinois",injured,4
2016-10-15T00:00:00Z,"Mobile ,  Alabama",injured,5
2016-10-15T00:00:00Z,"Rockford ,  Illinois",injured,5
2016-10-15T00:00:00Z,"Los Angeles ,  California",injured,11
2016-10-14T00:00:00Z,"Chicago ,  Illinois",injured,6
2016-10-13T00:00:00Z,"Chicago ,  Illinois",injured,4
2016-10-09T00:00:00Z,"Grand Rapids ,  Michigan",injured,8
2016-10-09T00:00:00Z,"Sacramento ,  California",injured,3
2016-10-08T00:00:00Z,"Brooklyn ,  New York",injured,4
2016-10-04T00:00:00Z,"New Orleans ,  Louisiana",injured,2
2016-10-03T00:00:00Z,"Minneapolis ,  Minnesota",injured,4
2016-10-02T00:00:00Z,"San Antonio ,  Texas",injured,4
2016-10-01T00:00:00Z,"Pembroke Township ,  Illinois",injured,0
2016-10-01T00:00:00Z,"Fresno ,  California",injured,4
2016-09-29T00:00:00Z,"San Francisco ,  California",injured,3
2016-09-26T00:00:00Z,"Winston Salem (Winston-salem) ,  North Carolina",injured,4
2016-09-26T00:00:00Z,"Humble ,  Texas",injured,4
2016-09-26T00:00:00Z,"Houston ,  Texas",injured,6
2016-09-25T00:00:00Z,"Champaign ,  Illinois",injured,3
2016-09-24T00:00:00Z,"Baltimore ,  Maryland",injured,8
2016-09-23T00:00:00Z,"Burlington ,  Washington",injured,0
2016-09-18T00:00:00Z,"Philadelphia ,  Pennsylvania",injured,4
2016-09-18T00:00:00Z,"Lynchburg ,  Virginia",injured,3
2016-09-18T00:00:00Z,"Pittsburgh ,  Pennsylvania",injured,4
2016-09-17T00:00:00Z,"Miami ,  Florida",injured,6
2016-09-17T00:00:00Z,"Orlando ,  Florida",injured,6
2016-09-17T00:00:00Z,"Indianapolis ,  Indiana",injured,2
2016-09-17T00:00:00Z,"Washington ,  District of Columbia",injured,7
2016-09-16T00:00:00Z,"Philadelphia ,  Pennsylvania",injured,5
2016-09-16T00:00:00Z,"Los Angeles (Hollywood) ,  California",injured,2
2016-09-14T00:00:00Z,"Humble ,  Texas",injured,3
2016-09-13T00:00:00Z,"Fort Wayne ,  Indiana",injured,2
2016-09-11T00:00:00Z,"Fort Wayne ,  Indiana",injured,1
2016-09-11T00:00:00Z,"New Orleans ,  Louisiana",injured,5
2016-09-11T00:00:00Z,"Jersey City ,  New Jersey",injured,3
2016-09-11T00:00:00Z,"Kansas City ,  Missouri",injured,6
2016-09-11T00:00:00Z,"Saginaw ,  Michigan",injured,5
2016-09-11T00:00:00Z,"New Bern ,  North Carolina",injured,5
2016-09-10T00:00:00Z,"Miami ,  Florida",injured,3
2016-09-08T00:00:00Z,"Del Valle ,  Texas",injured,0
2016-09-08T00:00:00Z,"Hot Springs National Park (Hot Springs) ,  Arkansas",injured,4
2016-09-05T00:00:00Z,"Chicago ,  Illinois",injured,3
2016-09-05T00:00:00Z,"Reading ,  Pennsylvania",injured,4
2016-09-04T00:00:00Z,"Roanoke ,  Virginia",injured,10
2016-09-03T00:00:00Z,"Chicago ,  Illinois",injured,4
2016-09-03T00:00:00Z,"Wilmington ,  North Carolina",injured,3
2016-08-30T00:00:00Z,"Atlanta ,  Georgia",injured,4
2016-08-30T00:00:00Z,"Chicago (Englewood) ,  Illinois",injured,4
2016-08-29T00:00:00Z,"Egg Harbor City ,  New Jersey",injured,5
2016-08-29T00:00:00Z,"Temecula ,  California",injured,0
2016-08-28T00:00:00Z,"Lubbock ,  Texas",injured,6
2016-08-28T00:00:00Z,"Bronx ,  New York",injured,4
2016-08-28T00:00:00Z,"Saint Louis ,  Missouri",injured,2
2016-08-28T00:00:00Z,"Dadeville ,  Alabama",injured,5
2016-08-27T00:00:00Z,"Bessemer (Brighton) ,  Alabama",injured,6
2016-08-27T00:00:00Z,"Miami ,  Florida",injured,4
2016-08-25T00:00:00Z,"Bridgeton ,  New Jersey",injured,5
2016-08-21T00:00:00Z,"Bridgeport ,  Connecticut",injured,13
2016-08-21T00:00:00Z,"Boston ,  Massachusetts",injured,4
2016-08-20T00:00:00Z,"Tacoma ,  Washington",injured,5
2016-08-20T00:00:00Z,"Hamden ,  Connecticut",injured,4
2016-08-20T00:00:00Z,"Citronelle ,  Alabama",injured,0
2016-08-18T00:00:00Z,"Waterbury ,  Connecticut",injured,4
2016-08-17T00:00:00Z,"Oakland ,  California",injured,4
2016-08-14T00:00:00Z,"Norfolk ,  Virginia",injured,4
2016-08-14T00:00:00Z,"Minneapolis ,  Minnesota",injured,5
2016-08-13T00:00:00Z,"Los Angeles ,  California",injured,4
2016-08-13T00:00:00Z,"Milwaukee ,  Wisconsin",injured,2
2016-08-13T00:00:00Z,"Richmond Hill ,  New York",injured,4
2016-08-13T00:00:00Z,"Joplin ,  Missouri",injured,4
2016-08-12T00:00:00Z,"Jacksonville ,  Florida",injured,3
2016-08-12T00:00:00Z,"Dallas ,  Texas",injured,3
2016-08-11T00:00:00Z,"Philadelphia ,  Pennsylvania",injured,4
2016-08-10T00:00:00Z,"Evanston ,  Illinois",injured,4
2016-08-10T00:00:00Z,"Sacramento ,  California",injured,3
2016-08-08T00:00:00Z,"Albuquerque ,  New Mexico",injured,2
2016-08-08T00:00:00Z,"Jacksonville ,  Florida",injured,7
2016-08-07T00:00:00Z,"Los Angeles ,  California",injured,3
2016-08-07T00:00:00Z,"Vicksburg ,  Mississippi",injured,3
2016-08-07T00:00:00Z,"Arvada ,  Colorado",injured,2
2016-08-07T00:00:00Z,"Chicago ,  Illinois",injured,4
2016-08-06T00:00:00Z,"Reading (Sinking Spring) ,  Pennsylvania",injured,0
2016-08-05T00:00:00Z,"Pontiac ,  Michigan",injured,3
2016-08-05T00:00:00Z,"Perris ,  California",injured,2
2016-08-04T00:00:00Z,"Memphis ,  Tennessee",injured,4
2016-08-03T00:00:00Z,"Decatur ,  Georgia",injured,3
2016-08-02T00:00:00Z,"Hollywood (West Park) ,  Florida",injured,4
2016-08-01T00:00:00Z,"Evansville ,  Indiana",injured,4
2016-07-31T00:00:00Z,"Miami ,  Florida",injured,1
2016-07-31T00:00:00Z,"Austin ,  Texas",injured,4
2016-07-30T00:00:00Z,"Saint Louis ,  Missouri",injured,5
2016-07-30T00:00:00Z,"Townsend (Eulonia) ,  Georgia",injured,5
2016-07-30T00:00:00Z,"Mukilteo ,  Washington",injured,1
2016-07-29T00:00:00Z,"Athens ,  Georgia",injured,7
2016-07-28T00:00:00Z,"Elmira ,  New York",injured,5
2016-07-28T00:00:00Z,"Baltimore ,  Maryland",injured,4
2016-07-28T00:00:00Z,"Chicago ,  Illinois",injured,2
2016-07-25T00:00:00Z,"Fort Myers ,  Florida",injured,19
2016-07-24T00:00:00Z,"Hamilton ,  Ohio",injured,7
2016-07-23T00:00:00Z,"North Charleston ,  South Carolina",injured,4
2016-07-23T00:00:00Z,"Brooklyn ,  New York",injured,4
2016-07-23T00:00:00Z,"Cincinnati ,  Ohio",injured,2
2016-07-23T00:00:00Z,"Bastrop ,  Texas",injured,1
2016-07-22T00:00:00Z,"Kankakee ,  Illinois",injured,5
2016-07-21T00:00:00Z,"Chicago ,  Illinois",injured,5
2016-07-20T00:00:00Z,"Fresno ,  California",injured,4
2016-07-19T00:00:00Z,"West Memphis ,  Arkansas",injured,4
2016-07-17T00:00:00Z,"Baton Rouge ,  Louisiana",injured,3
2016-07-17T00:00:00Z,"Houston ,  Texas",injured,3
2016-07-17T00:00:00Z,"Detroit ,  Michigan",injured,4
2016-07-16T00:00:00Z,"Dallas ,  Texas",injured,5
2016-07-16T00:00:00Z,"Cleveland ,  Ohio",injured,5
2016-07-16T00:00:00Z,"San Bernardino ,  California",injured,4
2016-07-16T00:00:00Z,"Bakersfield ,  California",injured,14
2016-07-16T00:00:00Z,"Clarksville ,  Tennessee",injured,6
2016-07-15T00:00:00Z,"Woodland ,  Washington",injured,1
2016-07-14T00:00:00Z,"Crosby ,  Texas",injured,1
2016-07-14T00:00:00Z,"Oakland ,  California",injured,4
2016-07-14T00:00:00Z,"Akron ,  Ohio",injured,3
2016-07-13T00:00:00Z,"Warner Robins ,  Georgia",injured,5
2016-07-13T00:00:00Z,"Saint Louis ,  Missouri",injured,2
2016-07-11T00:00:00Z,"Baltimore ,  Maryland",injured,5
2016-07-11T00:00:00Z,"Jackson ,  Michigan",injured,4
2016-07-11T00:00:00Z,"Saint Joseph ,  Michigan",injured,2
2016-07-11T00:00:00Z,"Washington ,  District of Columbia",injured,4
